id,primary_type,community_area,year,latitude,longitude
21654,HOMICIDE,23,2014,41.894159014,-87.708956122
21908,HOMICIDE,25,2015,41.910117898,-87.746104545
23072,HOMICIDE,58,2017,41.816560896,-87.69078116
23506,HOMICIDE,24,2017,41.904334636,-87.665072774
22297,HOMICIDE,25,2016,41.880062314,-87.753540389
22648,HOMICIDE,61,2016,41.802478524,-87.64642222
21387,HOMICIDE,49,2014,41.699132882,-87.618426688
24343,HOMICIDE,19,2018,41.91931247,-87.784093821
21681,HOMICIDE,2,2014,42.006318725,-87.686814753
23169,HOMICIDE,52,2017,41.696481615,-87.542565368
22753,HOMICIDE,71,2016,41.748108857,-87.652462316
23891,HOMICIDE,22,2018,41.923869468,-87.707193016
24092,HOMICIDE,52,2018,41.701992038,-87.541344349
23803,HOMICIDE,43,2017,41.767824956,-87.591891194
21077,HOMICIDE,54,2013,41.65182863,-87.615331145
23524,HOMICIDE,25,2017,41.895793941,-87.761522791
23743,HOMICIDE,29,2017,41.863917856,-87.708031609
23914,HOMICIDE,68,2018,41.779806409,-87.641131698
21200,HOMICIDE,66,2013,41.762477222,-87.708335719
20898,HOMICIDE,75,2013,41.682525534,-87.668957971
22584,HOMICIDE,43,2016,41.761769181,-87.558342535
24325,HOMICIDE,70,2018,41.749990864,-87.686073062
23087,HOMICIDE,44,2017,41.750934055,-87.626325022
24139,HOMICIDE,54,2018,41.658601587,-87.609627647
23300,HOMICIDE,16,2017,41.956282207,-87.715438327
22788,HOMICIDE,73,2016,41.731196337,-87.660495695
23379,HOMICIDE,44,2017,41.745746893,-87.608202751
22734,HOMICIDE,3,2016,41.965454888,-87.653094586
23877,HOMICIDE,26,2018,41.875261016,-87.726147954
24302,HOMICIDE,33,2018,41.846801978,-87.623527134
21632,HOMICIDE,44,2014,41.73574715,-87.603947936
21935,HOMICIDE,46,2015,41.742254682,-87.561226467
21590,HOMICIDE,26,2014,41.871366222,-87.722909752
22697,HOMICIDE,68,2016,41.773402959,-87.643700761
23368,HOMICIDE,25,2017,41.900650111,-87.774108189
22865,HOMICIDE,29,2016,41.860007841,-87.709141619
24119,HOMICIDE,26,2018,41.88619916,-87.738651896
23808,HOMICIDE,43,2018,41.754739502,-87.56629204
21141,HOMICIDE,53,2013,41.673217468,-87.6393613
24286,HOMICIDE,49,2018,41.707578641,-87.623533522
22452,HOMICIDE,25,2016,41.879467146,-87.748195577
24367,HOMICIDE,49,2018,41.72165754,-87.628972081
24268,HOMICIDE,49,2018,41.707877059,-87.608906806
24219,HOMICIDE,20,2018,41.921982699,-87.738926035
21495,HOMICIDE,8,2014,41.89846405,-87.637243822
23334,HOMICIDE,47,2017,41.728603781,-87.59493608
21939,HOMICIDE,69,2015,41.758047375,-87.600499493
22930,HOMICIDE,44,2016,41.743182732,-87.605010707
22429,HOMICIDE,44,2016,41.748591224,-87.601471891
22530,HOMICIDE,33,2016,41.850118334,-87.623736386
24176,HOMICIDE,50,2018,41.721376934,-87.594769737
20990,HOMICIDE,68,2013,41.789641278,-87.651113603
21659,HOMICIDE,25,2014,41.884713441,-87.773373163
22116,HOMICIDE,53,2015,41.673263009,-87.657596463
21913,HOMICIDE,76,2015,41.981043015,-87.840162775
23624,HOMICIDE,27,2017,41.883608857,-87.707208014
21862,HOMICIDE,67,2015,41.776697412,-87.6738345
24159,HOMICIDE,1,2018,42.018388759,-87.675898955
21319,HOMICIDE,66,2014,41.779235033,-87.685258451
21321,HOMICIDE,26,2014,41.878764326,-87.734299722
21030,HOMICIDE,25,2013,41.879921086,-87.76647843
21109,HOMICIDE,49,2013,41.693075456,-87.612166821
23847,HOMICIDE,54,2018,41.653605591,-87.609423772
22704,HOMICIDE,25,2016,41.874906954,-87.750502674
22691,HOMICIDE,28,2016,41.878361361,-87.683894347
21561,HOMICIDE,68,2014,41.783290326,-87.651463256
23993,HOMICIDE,69,2018,41.772842064,-87.6223672
21344,HOMICIDE,29,2014,41.859830057,-87.712795927
22212,HOMICIDE,27,2015,41.876895616,-87.703546558
22946,HOMICIDE,23,2016,41.897764138,-87.729850367
22553,HOMICIDE,21,2016,41.939102087,-87.726509353
21176,HOMICIDE,49,2013,41.687884984,-87.619488481
23678,HOMICIDE,27,2017,41.875459972,-87.710012054
22415,HOMICIDE,25,2016,41.893187629,-87.744291004
20854,HOMICIDE,53,2013,41.681870253,-87.638887613
20832,HOMICIDE,71,2013,41.753457689,-87.650181219
23345,HOMICIDE,46,2017,41.751546874,-87.580662868
22832,HOMICIDE,61,2016,41.806153044,-87.661256155
24040,HOMICIDE,27,2018,41.877369643,-87.701415852
22201,HOMICIDE,14,2015,41.967464509,-87.713337286
21362,HOMICIDE,77,2014,41.986704244,-87.672532131
23052,HOMICIDE,40,2016,41.781323431,-87.620396298
22525,HOMICIDE,69,2016,41.756015236,-87.602871877
22096,HOMICIDE,75,2015,41.696554057,-87.647382098
22184,HOMICIDE,66,2015,41.780293648,-87.688551211
22857,HOMICIDE,68,2016,41.76060592,-87.649145106
23830,HOMICIDE,29,2018,41.850660328,-87.729570246
22985,HOMICIDE,61,2016,41.809899919,-87.672294587
21773,HOMICIDE,31,2015,41.858003291,-87.652876321
21899,HOMICIDE,23,2015,41.894337212,-87.721155793
21903,HOMICIDE,47,2015,41.724092476,-87.591580972
21912,HOMICIDE,66,2015,41.779020474,-87.699929557
21932,HOMICIDE,44,2015,41.75076821,-87.607647841
21931,HOMICIDE,3,2015,41.96230433,-87.660978081
21930,HOMICIDE,29,2015,41.854356979,-87.728551754
21933,HOMICIDE,42,2015,41.774089562,-87.609437992
21936,HOMICIDE,23,2015,41.902572053,-87.732468298
21972,HOMICIDE,69,2015,41.770215063,-87.626699872
21971,HOMICIDE,69,2015,41.757649233,-87.607815887
21989,HOMICIDE,69,2015,41.758903325,-87.635723013
21973,HOMICIDE,25,2015,41.878244691,-87.754988896
22015,HOMICIDE,26,2015,41.874370513,-87.724335186
22026,HOMICIDE,29,2015,41.859777475,-87.732322122
22032,HOMICIDE,27,2015,41.88747417,-87.716087141
22029,HOMICIDE,49,2015,41.724958867,-87.630302412
22030,HOMICIDE,58,2015,41.808923611,-87.684442113
22045,HOMICIDE,56,2015,41.797380337,-87.767323748
22049,HOMICIDE,63,2015,41.788363519,-87.685430532
22052,HOMICIDE,39,2015,41.803950638,-87.591878288
22063,HOMICIDE,39,2015,41.805341531,-87.603808314
22130,HOMICIDE,23,2015,41.908928255,-87.725274277
22132,HOMICIDE,22,2015,41.917336417,-87.712422847
22135,HOMICIDE,68,2013,41.793579386,-87.645142068
22139,HOMICIDE,25,2015,41.90091387,-87.752066146
22138,HOMICIDE,25,2015,41.874032452,-87.747984456
22137,HOMICIDE,25,2015,41.894742268,-87.773087231
22134,HOMICIDE,26,2015,41.884589375,-87.733584288
22146,HOMICIDE,69,2015,41.75394283,-87.619830809
22141,HOMICIDE,63,2015,41.796569265,-87.698762946
22147,HOMICIDE,73,2015,41.716697233,-87.645516037
22142,HOMICIDE,40,2015,41.795652442,-87.619247355
22144,HOMICIDE,44,2015,41.744277684,-87.625646863
22140,HOMICIDE,23,2015,41.888924116,-87.723462455
22143,HOMICIDE,28,2015,41.874077392,-87.674225948
22148,HOMICIDE,44,2015,41.745021199,-87.606276125
22149,HOMICIDE,68,2015,41.78464489,-87.652200564
22150,HOMICIDE,49,2015,41.701329334,-87.61726351
22153,HOMICIDE,25,2015,41.909460808,-87.758884298
22154,HOMICIDE,30,2015,41.845385963,-87.723358632
22158,HOMICIDE,26,2015,41.877825357,-87.738439452
22157,HOMICIDE,61,2015,41.797363455,-87.642805817
22159,HOMICIDE,40,2015,41.801219608,-87.622629403
22163,HOMICIDE,43,2015,41.753974914,-87.550179329
22165,HOMICIDE,71,2015,41.747982158,-87.673073087
22167,HOMICIDE,29,2015,41.860900023,-87.707179973
22247,HOMICIDE,68,2016,41.782507053,-87.648501678
22243,HOMICIDE,47,2015,41.730603777,-87.597408058
22242,HOMICIDE,69,2015,41.752551386,-87.602786549
22246,HOMICIDE,61,2016,41.793924928,-87.673635921
22245,HOMICIDE,38,2016,41.810694727,-87.611487306
22244,HOMICIDE,3,2015,41.964235418,-87.654773202
22251,HOMICIDE,31,2016,41.857891524,-87.680907884
22254,HOMICIDE,61,2016,41.798021066,-87.6753616
22256,HOMICIDE,43,2016,41.75653027,-87.59074578
22263,HOMICIDE,66,2016,41.773062605,-87.692014668
22258,HOMICIDE,16,2015,41.954330214,-87.727636939
22260,HOMICIDE,49,2016,41.724502763,-87.627527006
22257,HOMICIDE,1,2015,42.008000249,-87.660438231
22255,HOMICIDE,43,2016,41.75653027,-87.59074578
22259,HOMICIDE,61,2016,41.80821268,-87.660093885
22264,HOMICIDE,20,2016,41.927299196,-87.74016654
22265,HOMICIDE,49,2015,41.690698838,-87.628976735
22267,HOMICIDE,61,2016,41.799261735,-87.647718184
22271,HOMICIDE,71,2016,41.748074236,-87.663379392
22269,HOMICIDE,25,2016,41.880543474,-87.741348266
22270,HOMICIDE,51,2016,41.718829154,-87.544643027
22279,HOMICIDE,1,2016,42.005538314,-87.680325016
22273,HOMICIDE,27,2016,41.873489743,-87.70100245
22277,HOMICIDE,20,2016,41.91612851,-87.731407916
22283,HOMICIDE,25,2016,41.893219318,-87.742446944
22286,HOMICIDE,33,2016,41.851949553,-87.618995915
22276,HOMICIDE,16,2016,41.953904541,-87.709637989
22272,HOMICIDE,30,2016,41.843357683,-87.723308167
22285,HOMICIDE,61,2016,41.808008543,-87.669816143
22288,HOMICIDE,27,2016,41.870894839,-87.71177103
22300,HOMICIDE,35,2016,41.839029346,-87.625161665
22363,HOMICIDE,19,2016,41.918711651,-87.76551063
22365,HOMICIDE,42,2016,41.776322631,-87.605838376
22367,HOMICIDE,28,2016,41.883952084,-87.682078695
22364,HOMICIDE,38,2016,41.80340552,-87.618002279
22366,HOMICIDE,66,2016,41.778142147,-87.701895988
22371,HOMICIDE,43,2016,41.753539008,-87.566929359
22378,HOMICIDE,67,2016,41.768686795,-87.65451385
22374,HOMICIDE,26,2016,41.872585925,-87.721598378
22387,HOMICIDE,69,2015,41.756172866,-87.612622686
22412,HOMICIDE,29,2016,41.867614798,-87.69959914
22413,HOMICIDE,69,2016,41.755929265,-87.605324736
22417,HOMICIDE,62,2016,41.794250219,-87.725640648
22439,HOMICIDE,68,2016,41.760606943,-87.647935557
22437,HOMICIDE,67,2016,41.769345528,-87.674327704
22436,HOMICIDE,22,2016,41.93008761,-87.717800618
22438,HOMICIDE,67,2016,41.769345528,-87.674327704
22440,HOMICIDE,73,2016,41.729818757,-87.650735806
22441,HOMICIDE,61,2016,41.794257836,-87.648919345
22442,HOMICIDE,29,2016,41.850800938,-87.732310727
22446,HOMICIDE,67,2016,41.764379397,-87.66218346
22455,HOMICIDE,45,2016,41.756550472,-87.592600053
22451,HOMICIDE,66,2016,41.758606301,-87.686748849
22454,HOMICIDE,31,2016,41.858085945,-87.646936043
22450,HOMICIDE,29,2016,41.855448961,-87.715106762
22459,HOMICIDE,57,2016,41.797672173,-87.731864881
22460,HOMICIDE,25,2016,41.874689829,-87.745055715
22456,HOMICIDE,44,2016,41.741124557,-87.609797367
22458,HOMICIDE,68,2016,41.759107606,-87.641823327
22461,HOMICIDE,27,2016,41.86999515,-87.711342835
22457,HOMICIDE,69,2016,41.756129962,-87.604083694
22462,HOMICIDE,26,2016,41.877680349,-87.728019783
22473,HOMICIDE,44,2016,41.74531835,-87.603799307
22469,HOMICIDE,23,2016,41.895470043,-87.715418807
22477,HOMICIDE,28,2016,41.867805152,-87.657420359
22470,HOMICIDE,69,2016,41.759822703,-87.60175479
22517,HOMICIDE,27,2016,41.872707718,-87.712080245
22514,HOMICIDE,62,2016,41.79135537,-87.727270481
22510,HOMICIDE,37,2016,41.819108491,-87.632733067
22522,HOMICIDE,73,2016,41.719281774,-87.647250341
22521,HOMICIDE,25,2016,41.884796415,-87.755227274
22524,HOMICIDE,71,2016,41.736746762,-87.663086773
22527,HOMICIDE,49,2016,41.686161016,-87.618079734
22528,HOMICIDE,44,2016,41.746663504,-87.632978923
22529,HOMICIDE,70,2016,41.742482148,-87.702802449
22536,HOMICIDE,61,2016,41.798827063,-87.648918405
22541,HOMICIDE,73,2016,41.72930178,-87.664087366
22531,HOMICIDE,23,2016,41.891851273,-87.710502796
22532,HOMICIDE,67,2016,41.76262284,-87.664972796
22535,HOMICIDE,46,2016,41.733283156,-87.547005174
22542,HOMICIDE,73,2016,41.72930178,-87.664087366
22540,HOMICIDE,49,2016,41.733777783,-87.631884244
22578,HOMICIDE,71,2016,41.7537726,-87.647762725
22590,HOMICIDE,8,2016,41.903423165,-87.63143003
22596,HOMICIDE,73,2016,41.726141131,-87.639696894
22598,HOMICIDE,43,2016,41.769148429,-87.573935785
22597,HOMICIDE,30,2016,41.851133672,-87.717416647
22603,HOMICIDE,71,2016,41.749638738,-87.663421759
22604,HOMICIDE,29,2016,41.862528952,-87.70395555
22601,HOMICIDE,23,2016,41.901596004,-87.720179151
22600,HOMICIDE,66,2016,41.778137638,-87.689709352
22607,HOMICIDE,25,2016,41.890659185,-87.750550482
22608,HOMICIDE,67,2016,41.775519362,-87.654390481
22611,HOMICIDE,75,2016,41.695457994,-87.644907542
22617,HOMICIDE,43,2016,41.769877819,-87.569293626
22610,HOMICIDE,39,2016,41.803060829,-87.585426093
22618,HOMICIDE,69,2016,41.773405326,-87.625143469
22628,HOMICIDE,25,2016,41.87671154,-87.750820421
22634,HOMICIDE,43,2016,41.772691757,-87.575250392
22633,HOMICIDE,2,2016,41.999558966,-87.689108951
22624,HOMICIDE,25,2016,41.898883465,-87.748348943
22662,HOMICIDE,65,2016,41.769580683,-87.720789091
22665,HOMICIDE,3,2016,41.964704713,-87.654779253
22664,HOMICIDE,25,2016,41.875743368,-87.755819254
22666,HOMICIDE,45,2016,41.740333729,-87.585297016
22667,HOMICIDE,49,2016,41.711973932,-87.626023283
22684,HOMICIDE,25,2016,41.87884111,-87.742766692
22698,HOMICIDE,23,2016,41.910064543,-87.710965019
22696,HOMICIDE,26,2016,41.876009104,-87.739054809
22708,HOMICIDE,26,2016,41.881288818,-87.737951979
22714,HOMICIDE,49,2016,41.702840251,-87.628163116
22715,HOMICIDE,69,2016,41.755135344,-87.626286245
22725,HOMICIDE,30,2016,41.844063211,-87.705028372
22721,HOMICIDE,26,2016,41.883341699,-87.727492625
22735,HOMICIDE,53,2016,41.66324995,-87.635724425
22739,HOMICIDE,33,2016,41.85744665,-87.623923346
22760,HOMICIDE,43,2016,41.752400254,-87.584427637
22765,HOMICIDE,68,2016,41.788806478,-87.647796599
22767,HOMICIDE,67,2016,41.772311731,-87.655861355
22769,HOMICIDE,27,2016,41.871990602,-87.694415638
22774,HOMICIDE,25,2016,41.884923991,-87.757679269
22771,HOMICIDE,68,2016,41.786616545,-87.632786263
22780,HOMICIDE,23,2016,41.910662034,-87.728803085
22799,HOMICIDE,40,2016,41.79102539,-87.624978891
22802,HOMICIDE,71,2016,41.754198929,-87.649766555
22835,HOMICIDE,68,2016,41.766011328,-87.648079645
22855,HOMICIDE,3,2016,41.964742678,-87.652385158
22841,HOMICIDE,30,2016,41.846174416,-87.700188806
22892,HOMICIDE,19,2016,41.930633368,-87.766224435
22942,HOMICIDE,25,2016,41.880487595,-87.745964635
22925,HOMICIDE,44,2016,41.744151668,-87.62434741
22949,HOMICIDE,27,2016,41.879580552,-87.711800699
22961,HOMICIDE,49,2016,41.688181442,-87.619499848
23001,HOMICIDE,69,2016,41.779073436,-87.615600014
23062,HOMICIDE,27,2017,41.871868444,-87.706610311
23104,HOMICIDE,50,2017,41.719482954,-87.594707177
23101,HOMICIDE,25,2017,41.884375051,-87.751129066
23102,HOMICIDE,62,2017,41.801099239,-87.717261535
23097,HOMICIDE,27,2017,41.880200498,-87.692776891
23108,HOMICIDE,53,2017,41.658188388,-87.633305263
23116,HOMICIDE,38,2017,41.812197594,-87.619672538
23114,HOMICIDE,19,2017,41.921547825,-87.780984418
23133,HOMICIDE,29,2017,41.856982623,-87.728956497
23152,HOMICIDE,49,2014,41.697458547,-87.618379322
23151,HOMICIDE,45,2016,41.74771987,-87.596956093
23154,HOMICIDE,54,2017,41.655967357,-87.598865792
23155,HOMICIDE,68,2017,41.760981593,-87.652791743
23182,HOMICIDE,40,2017,41.8020092,-87.622063199
23188,HOMICIDE,77,2017,41.997125234,-87.660471875
23192,HOMICIDE,71,2017,41.735177647,-87.66791735
23183,HOMICIDE,66,2015,41.782552548,-87.706967516
23189,HOMICIDE,71,2017,41.737041597,-87.655803482
23186,HOMICIDE,49,2017,41.721120258,-87.623717851
23185,HOMICIDE,69,2017,41.758479571,-87.611112494
23191,HOMICIDE,71,2017,41.737041597,-87.655803482
23194,HOMICIDE,23,2017,41.895409525,-87.721542234
23193,HOMICIDE,28,2017,41.864195123,-87.665164189
23195,HOMICIDE,48,2017,41.729175666,-87.567017524
23201,HOMICIDE,25,2017,41.888657457,-87.7492392
23200,HOMICIDE,49,2017,41.70840116,-87.615016957
23196,HOMICIDE,66,2017,41.763733471,-87.689336498
23199,HOMICIDE,67,2017,41.773275806,-87.66161048
23198,HOMICIDE,49,2017,41.688064273,-87.622290935
23203,HOMICIDE,46,2017,41.751355469,-87.565013025
23235,HOMICIDE,49,2017,41.722829631,-87.616588933
23237,HOMICIDE,49,2017,41.691675435,-87.618249313
23236,HOMICIDE,53,2017,41.682559799,-87.657887251
23233,HOMICIDE,4,2017,41.969072544,-87.69381415
23234,HOMICIDE,10,2017,41.972530174,-87.796654864
23238,HOMICIDE,61,2017,41.801458486,-87.654410134
23244,HOMICIDE,43,2017,41.766809722,-87.575096041
23242,HOMICIDE,29,2017,41.863497896,-87.694551593
23240,HOMICIDE,25,2017,41.904897757,-87.761757487
23241,HOMICIDE,58,2017,41.821381819,-87.702025334
23281,HOMICIDE,49,2017,41.709955763,-87.627184409
23289,HOMICIDE,25,2017,41.880209594,-87.74526581
23286,HOMICIDE,49,2017,41.700871863,-87.636595941
23291,HOMICIDE,29,2017,41.866742491,-87.727638357
23292,HOMICIDE,68,2017,41.773304759,-87.650692856
23306,HOMICIDE,52,2017,41.717092925,-87.532870094
23315,HOMICIDE,63,2017,41.795576541,-87.690499393
23325,HOMICIDE,40,2017,41.801548073,-87.61939462
23316,HOMICIDE,35,2017,41.841103444,-87.626852618
23329,HOMICIDE,69,2017,41.752271749,-87.608898923
23320,HOMICIDE,40,2017,41.790366109,-87.61911168
23321,HOMICIDE,73,2017,41.706865805,-87.648521311
23326,HOMICIDE,23,2017,41.901624442,-87.721394751
23335,HOMICIDE,28,2017,41.885113119,-87.681633563
23358,HOMICIDE,29,2017,41.863284278,-87.734881102
23374,HOMICIDE,30,2017,41.845366002,-87.709929899
23353,HOMICIDE,61,2017,41.796353835,-87.67558769
23359,HOMICIDE,65,2017,41.785396565,-87.722944914
23365,HOMICIDE,29,2017,41.863284278,-87.734881102
23375,HOMICIDE,25,2017,41.906431144,-87.753419418
23377,HOMICIDE,23,2017,41.893647555,-87.714341858
23378,HOMICIDE,29,2017,41.865727523,-87.721502227
23380,HOMICIDE,29,2017,41.855898242,-87.732541979
23384,HOMICIDE,48,2017,41.735277112,-87.566322149
23396,HOMICIDE,25,2017,41.875863126,-87.746421901
23411,HOMICIDE,68,2017,41.78976321,-87.63171793
23418,HOMICIDE,54,2017,41.65561938,-87.616339265
23414,HOMICIDE,38,2017,41.817573449,-87.626300553
23174,HOMICIDE,25,2017,41.891130616,-87.761351366
23422,HOMICIDE,49,2017,41.693568267,-87.611106817
23424,HOMICIDE,71,2017,41.74962816,-87.665847864
23445,HOMICIDE,26,2017,41.876924519,-87.738829686
23443,HOMICIDE,44,2017,41.748687349,-87.613648217
23447,HOMICIDE,58,2017,41.809280492,-87.69179294
23463,HOMICIDE,31,2017,41.856857054,-87.667538474
23453,HOMICIDE,49,2017,41.721681725,-87.627099997
23499,HOMICIDE,35,2017,41.826481438,-87.624089191
23509,HOMICIDE,29,2017,41.861087647,-87.692439057
23495,HOMICIDE,31,2017,41.858781729,-87.647644422
23520,HOMICIDE,23,2017,41.902680409,-87.725421722
23521,HOMICIDE,70,2017,41.750264887,-87.707296154
23526,HOMICIDE,43,2017,41.770668705,-87.576421618
23536,HOMICIDE,22,2017,41.931902276,-87.717937524
23563,HOMICIDE,25,2017,41.875740039,-87.75624889
23555,HOMICIDE,19,2017,41.922030372,-87.774090564
23551,HOMICIDE,29,2017,41.861699337,-87.722605232
23557,HOMICIDE,56,2017,41.81227718,-87.749401748
23566,HOMICIDE,43,2017,41.763057371,-87.585846856
23612,HOMICIDE,73,2017,41.707955327,-87.634395343
23606,HOMICIDE,29,2017,41.850526285,-87.731219518
23616,HOMICIDE,25,2017,41.881094392,-87.760148281
23622,HOMICIDE,29,2017,41.852573914,-87.725566066
23623,HOMICIDE,73,2017,41.707955327,-87.634395343
23626,HOMICIDE,44,2017,41.743997733,-87.603271938
23627,HOMICIDE,31,2017,41.857250966,-87.658856658
23636,HOMICIDE,28,2017,41.879064179,-87.686376869
23633,HOMICIDE,63,2017,41.787182946,-87.704597704
23629,HOMICIDE,25,2017,41.904709475,-87.774238074
23630,HOMICIDE,44,2017,41.743445022,-87.60137277
23632,HOMICIDE,43,2017,41.761720991,-87.589666974
23637,HOMICIDE,57,2017,41.803361645,-87.724677978
23638,HOMICIDE,21,2017,41.935132655,-87.715462428
23652,HOMICIDE,69,2017,41.769068011,-87.630737451
23648,HOMICIDE,25,2017,41.884444462,-87.773364495
23663,HOMICIDE,40,2017,41.800953185,-87.606366705
23680,HOMICIDE,49,2017,41.690270147,-87.625755833
23722,HOMICIDE,61,2017,41.814901972,-87.671208675
23724,HOMICIDE,49,2017,41.701274797,-87.625737736
23723,HOMICIDE,49,2017,41.70839653,-87.623546499
23725,HOMICIDE,63,2017,41.796534046,-87.691435992
23735,HOMICIDE,68,2017,41.79198564,-87.643882981
23733,HOMICIDE,23,2017,41.894285768,-87.718717474
20845,HOMICIDE,23,2013,41.907336534,-87.710414753
20875,HOMICIDE,71,2013,41.753029757,-87.673215596
20991,HOMICIDE,23,2013,41.906307902,-87.723278665
22551,HOMICIDE,25,2016,41.88290449,-87.758828452
22770,HOMICIDE,3,2016,41.96455383,-87.656181766
22974,HOMICIDE,27,2016,41.875409354,-87.714352644
23255,HOMICIDE,68,2017,41.782584059,-87.632151853
23994,HOMICIDE,35,2018,41.829651528,-87.614451899
24005,HOMICIDE,41,2018,41.799592992,-87.585147348
20968,HOMICIDE,28,2013,41.864690444,-87.652313476
22166,HOMICIDE,68,2015,41.7604601,-87.652778927
22507,HOMICIDE,70,2016,41.756477235,-87.715775322
22401,HOMICIDE,23,2016,41.911969111,-87.70392933
21849,HOMICIDE,66,2015,41.777159455,-87.702352906
24022,HOMICIDE,68,2018,41.793647419,-87.634139894
23473,HOMICIDE,69,2017,41.764887927,-87.611616114
24357,HOMICIDE,38,2018,41.815698011,-87.62300861
23762,HOMICIDE,42,2018,41.782890153,-87.588773433
23166,HOMICIDE,69,2017,41.75606768,-87.608988177
22225,HOMICIDE,71,2015,41.742296704,-87.657158968
21624,HOMICIDE,43,2014,41.752397378,-87.551451864
21410,HOMICIDE,16,2014,41.951391244,-87.715294405
23221,HOMICIDE,27,2017,41.875407204,-87.71446282
24129,HOMICIDE,73,2018,41.707667777,-87.633592761
20872,HOMICIDE,71,2013,41.750324322,-87.666166809
21664,HOMICIDE,73,2014,41.72943307,-87.661660769
24340,HOMICIDE,58,2018,41.821811574,-87.698341345
24110,HOMICIDE,35,2018,41.844112707,-87.628445336
22912,HOMICIDE,27,2016,41.879609758,-87.701562697
24212,HOMICIDE,47,2018,41.728448199,-87.599780921
22830,HOMICIDE,23,2016,41.894012661,-87.723597692
21505,HOMICIDE,68,2014,41.764190758,-87.645599166
21646,HOMICIDE,23,2014,41.897973968,-87.721275332
22653,HOMICIDE,19,2016,41.917507877,-87.749824943
20925,HOMICIDE,30,2013,41.845359957,-87.718481306
21018,HOMICIDE,46,2013,41.751735817,-87.565668145
20890,HOMICIDE,29,2013,41.85471497,-87.707776218
21290,HOMICIDE,23,2014,41.892506242,-87.711348524
22983,HOMICIDE,71,2016,41.733416241,-87.664213188
23711,HOMICIDE,53,2017,41.683989855,-87.657930869
21349,HOMICIDE,22,2014,41.924613111,-87.716309891
22348,HOMICIDE,68,2016,41.777070989,-87.636244734
22638,HOMICIDE,26,2016,41.883198249,-87.73943254
23132,HOMICIDE,42,2017,41.776092657,-87.615523266
23545,HOMICIDE,31,2017,41.854293239,-87.680808642
23170,HOMICIDE,29,2017,41.864137869,-87.705602815
21472,HOMICIDE,30,2014,41.848289029,-87.693532101
22560,HOMICIDE,67,2016,41.775167627,-87.677457613
23144,HOMICIDE,23,2016,41.89440789,-87.723608625
22569,HOMICIDE,68,2016,41.777309867,-87.640802922
23879,HOMICIDE,44,2018,41.72659283,-87.606223844
24065,HOMICIDE,26,2018,41.880261937,-87.723210667
22430,HOMICIDE,53,2015,41.683408048,-87.630469356
23030,HOMICIDE,16,2016,41.953924785,-87.707307
21161,HOMICIDE,37,2013,41.80952671,-87.633384022
23684,HOMICIDE,28,2017,41.883894645,-87.670599642
22954,HOMICIDE,66,2016,41.772935062,-87.690798836
24228,HOMICIDE,49,2018,41.712026319,-87.616320737
21063,HOMICIDE,68,2013,41.790349376,-87.632884965
24334,HOMICIDE,20,2018,41.921744142,-87.731586632
23772,HOMICIDE,25,2018,41.878486072,-87.753877774
21910,HOMICIDE,63,2015,41.791147759,-87.685215478
21979,HOMICIDE,25,2015,41.888656952,-87.749140044
22812,HOMICIDE,53,2016,41.676063226,-87.616537019
24199,HOMICIDE,35,2018,41.831385245,-87.62985824
21992,HOMICIDE,40,2015,41.78690669,-87.625500912
23944,HOMICIDE,25,2018,41.900779103,-87.774110737
24250,HOMICIDE,68,2018,41.793482375,-87.646356929
23577,HOMICIDE,68,2017,41.764192264,-87.650452234
22394,HOMICIDE,2,2016,42.017229594,-87.684382188
23934,HOMICIDE,27,2018,41.876218655,-87.708730543
23073,HOMICIDE,30,2017,41.841888544,-87.709842547
21791,HOMICIDE,71,2015,41.733253531,-87.667856608
20853,HOMICIDE,53,2013,41.678960565,-87.631096132
21287,HOMICIDE,34,2014,41.826609817,-87.633836383
23905,HOMICIDE,62,2018,41.793114392,-87.73353203
21216,HOMICIDE,42,2014,41.781617685,-87.610830908
22864,HOMICIDE,30,2016,41.848150711,-87.704261665
22019,HOMICIDE,28,2015,41.883011351,-87.685084811
21800,HOMICIDE,68,2015,41.790141834,-87.649912869
21595,HOMICIDE,71,2014,41.733473126,-87.649634636
21322,HOMICIDE,47,2014,41.725800408,-87.598136921
22110,HOMICIDE,49,2015,41.709982123,-87.615054293
23839,HOMICIDE,44,2018,41.735782636,-87.62097712
21963,HOMICIDE,29,2015,41.867608045,-87.698376638
24115,HOMICIDE,23,2018,41.903852765,-87.731258743
21476,HOMICIDE,1,2014,41.998140264,-87.665114952
21190,HOMICIDE,51,2013,41.720220956,-87.569900451
22564,HOMICIDE,28,2016,41.864274483,-87.659957624
21032,HOMICIDE,49,2013,41.723916298,-87.630346746
24405,HOMICIDE,29,2018,41.85873464,-87.695678235
23786,HOMICIDE,62,2018,41.786503336,-87.720521696
21915,HOMICIDE,49,2015,41.699802541,-87.629100771
23694,HOMICIDE,25,2017,41.873621962,-87.757439225
23597,HOMICIDE,29,2017,41.860125358,-87.711581659
23640,HOMICIDE,1,2017,42.007504049,-87.666164941
21866,HOMICIDE,70,2015,41.738869436,-87.700588072
22106,HOMICIDE,68,2015,41.788446509,-87.629117823
24182,HOMICIDE,11,2018,41.9768374,-87.770058701
24314,HOMICIDE,53,2018,41.685215952,-87.631716379
22123,HOMICIDE,61,2015,41.797127818,-87.652523151
